BS_Overlay,0
Device_Count,1
Device_Index,0
Device_SN,F12N0435
Pixel_Count,512
Integration_Time(us),20
Case_Temperature,23.29
Sensor_Temperature,24.05
Pixel_Reverse,0
WL_Unit,nm
Pwr_Unit,Count
Substract_Background,Yes
Peak_Search_Mode,Profile
Noise_Threshold,2000
Average_Number,1
Data_Count,512
WL,Power
1508.298,653.853
1508.448,454.105
1508.597,510.964
1508.745,508.332
1508.897,496.252
1509.077,486.477
1509.257,413.982
1509.431,434.449
1509.605,405.470
1509.782,431.156
1509.957,385.922
1510.131,395.629
1510.306,385.637
1510.483,377.907
1510.655,365.819
1510.831,359.977
1511.006,306.410
1511.178,342.472
1511.352,305.817
1511.529,298.816
1511.702,259.303
1511.877,287.473
1512.051,286.177
1512.225,286.394
1512.400,256.945
1512.575,273.634
1512.748,230.404
1512.921,258.444
1513.095,245.095
1513.270,249.483
1513.443,229.479
1513.616,270.805
1513.790,233.299
1513.965,278.256
1514.138,226.246
1514.311,255.573
1514.486,253.540
1514.659,258.511
1514.830,285.344
1515.003,312.891
1515.176,273.271
1515.349,255.013
1515.522,275.141
1515.696,314.192
1515.869,287.768
1516.042,316.184
1516.215,311.221
1516.389,318.028
1516.561,339.964
1516.733,299.492
1516.906,290.123
1517.078,258.741
1517.251,287.670
1517.425,284.282
1517.596,287.304
1517.768,279.365
1517.942,290.407
1518.114,279.420
1518.286,276.308
1518.458,269.963
1518.630,297.585
1518.802,313.366
1518.974,256.734
1519.146,326.178
1519.318,320.038
1519.490,357.731
1519.662,451.867
1519.834,1172.956
1520.006,4288.350
1520.178,5213.235
1520.349,1764.553
1520.519,679.748
1520.691,295.745
1520.863,207.919
1521.034,163.501
1521.205,204.705
1521.377,208.519
1521.549,202.856
1521.719,195.908
1521.891,173.547
1522.063,193.906
1522.234,249.296
1522.404,146.797
1522.575,145.643
1522.746,90.343
1522.916,130.915
1523.088,114.269
1523.258,87.912
1523.429,97.921
1523.600,46.324
1523.770,7.915
1523.941,64.222
1524.111,59.214
1524.281,94.505
1524.452,223.949
1524.622,455.833
1524.793,2244.424
1524.964,7717.944
1525.133,4918.649
1525.304,1006.454
1525.474,468.466
1525.645,193.885
1525.814,143.740
1525.982,135.916
1526.152,102.871
1526.322,96.982
1526.492,113.391
1526.662,101.152
1526.832,102.896
1527.002,69.854
1527.171,124.969
1527.341,76.274
1527.511,140.540
1527.680,90.900
1527.849,110.485
1528.018,70.248
1528.188,155.074
1528.357,144.744
1528.526,169.322
1528.695,131.327
1528.865,140.725
1529.034,111.982
1529.203,139.398
1529.372,161.054
1529.541,265.254
1529.710,638.181
1529.878,4499.078
1530.047,11932.542
1530.216,4500.884
1530.385,917.331
1530.553,395.889
1530.722,163.141
1530.891,178.985
1531.059,50.992
1531.228,122.601
1531.395,0.000
1531.563,1.749
1531.731,73.381
1531.899,111.517
1532.068,103.401
1532.236,191.528
1532.404,142.904
1532.572,182.509
1532.741,200.724
1532.909,228.836
1533.077,181.978
1533.244,220.249
1533.411,219.307
1533.579,256.540
1533.747,207.740
1533.915,262.270
1534.083,156.129
1534.250,203.520
1534.418,230.874
1534.586,347.141
1534.753,484.441
1534.921,747.802
1535.087,2168.077
1535.254,10284.277
1535.422,14204.104
1535.588,4452.579
1535.756,1932.481
1535.923,836.141
1536.090,456.495
1536.257,481.393
1536.424,425.277
1536.591,385.315
1536.758,405.233
1536.923,465.477
1537.089,445.532
1537.256,328.515
1537.423,235.826
1537.590,305.440
1537.756,211.533
1537.923,268.780
1538.089,264.809
1538.256,240.653
1538.423,290.291
1538.588,383.283
1538.754,455.821
1538.920,535.509
1539.087,575.053
1539.253,659.419
1539.419,636.049
1539.585,1003.343
1539.750,3197.984
1539.917,14357.847
1540.083,22331.133
1540.249,6421.558
1540.414,2011.698
1540.579,995.349
1540.745,715.065
1540.911,626.751
1541.076,634.826
1541.242,543.555
1541.407,553.170
1541.573,410.153
1541.739,427.034
1541.904,470.147
1542.069,522.313
1542.233,533.623
1542.397,557.967
1542.563,550.228
1542.728,519.286
1542.893,662.321
1543.058,645.468
1543.223,609.797
1543.388,523.545
1543.553,592.681
1543.718,604.304
1543.882,658.838
1544.046,828.016
1544.210,915.089
1544.375,1014.066
1544.539,1239.662
1544.704,2911.299
1544.868,16899.993
1545.033,18588.887
1545.197,4579.899
1545.362,2100.485
1545.526,1132.292
1545.690,875.369
1545.854,998.588
1546.018,911.330
1546.182,924.118
1546.346,911.024
1546.510,867.842
1546.673,841.326
1546.838,898.826
1547.002,897.703
1547.166,924.562
1547.330,775.391
1547.493,777.584
1547.656,807.394
1547.820,648.494
1547.983,617.941
1548.147,646.876
1548.311,390.370
1548.474,386.578
1548.637,273.425
1548.800,273.828
1548.964,278.411
1549.127,366.542
1549.290,486.951
1549.453,544.021
1549.616,551.618
1549.778,858.412
1549.941,1853.110
1550.104,10302.020
1550.268,27782.844
1550.431,15930.378
1550.593,4648.570
1550.756,1896.307
1550.919,879.151
1551.081,869.236
1551.244,653.981
1551.406,657.194
1551.569,592.051
1551.730,617.400
1551.893,474.572
1552.056,512.688
1552.218,518.023
1552.379,520.221
1552.543,544.663
1552.705,562.721
1552.866,540.807
1553.027,571.673
1553.189,618.493
1553.351,689.653
1553.513,572.168
1553.675,691.109
1553.837,649.442
1553.998,526.366
1554.160,561.300
1554.322,641.967
1554.484,672.286
1554.644,1002.385
1554.806,2460.320
1554.966,13602.063
1555.128,21494.710
1555.290,7472.662
1555.452,2226.615
1555.613,1026.794
1555.774,586.726
1555.935,612.680
1556.097,428.377
1556.258,485.736
1556.418,368.706
1556.578,470.074
1556.740,310.389
1556.900,345.886
1557.062,348.046
1557.223,465.231
1557.384,308.542
1557.545,305.223
1557.705,255.722
1557.866,392.558
1558.027,320.517
1558.187,433.333
1558.346,357.167
1558.507,324.000
1558.668,226.861
1558.828,231.771
1558.989,211.142
1559.149,297.672
1559.310,277.294
1559.470,329.305
1559.630,343.686
1559.790,823.979
1559.949,3659.060
1560.108,12917.796
1560.268,11229.199
1560.428,3244.292
1560.589,963.150
1560.748,482.189
1560.908,422.339
1561.068,395.665
1561.228,358.253
1561.387,382.412
1561.547,436.172
1561.706,414.756
1561.866,433.015
1562.024,462.981
1562.184,506.373
1562.344,485.166
1562.503,514.623
1562.662,533.301
1562.822,450.386
1562.981,538.711
1563.141,502.324
1563.298,479.106
1563.458,472.624
1563.617,373.302
1563.776,392.747
1563.935,356.411
1564.094,384.545
1564.254,455.056
1564.411,382.200
1564.570,469.734
1564.729,536.530
1564.887,1322.885
1565.044,6159.523
1565.202,10403.217
1565.361,4315.714
1565.519,1258.948
1565.678,453.797
1565.836,261.398
1565.995,229.015
1566.153,198.202
1566.311,166.659
1566.469,151.994
1566.628,129.980
1566.785,193.744
1566.942,233.289
1567.099,310.207
1567.259,137.020
1567.417,187.715
1567.575,216.576
1567.732,160.783
1567.890,148.567
1568.048,160.516
1568.205,140.755
1568.362,187.122
1568.520,153.168
1568.678,123.717
1568.835,177.853
1568.992,244.792
1569.150,189.275
1569.307,234.937
1569.464,260.123
1569.621,481.296
1569.780,1335.877
1569.936,5827.976
1570.092,7652.091
1570.249,3021.927
1570.405,1048.354
1570.561,596.151
1570.719,457.537
1570.877,429.445
1571.034,324.748
1571.190,361.251
1571.346,392.898
1571.503,363.549
1571.660,336.968
1571.816,413.950
1571.972,431.361
1572.129,372.488
1572.285,280.991
1572.441,361.563
1572.598,320.771
1572.754,330.945
1572.911,331.000
1573.066,350.969
1573.222,336.877
1573.379,302.278
1573.534,277.210
1573.690,239.105
1573.845,242.578
1574.001,332.127
1574.158,265.371
1574.312,280.749
1574.469,271.978
1574.625,338.214
1574.781,499.470
1574.935,2242.847
1575.090,5452.076
1575.245,3399.483
1575.401,1026.966
1575.556,423.755
1575.712,245.450
1575.867,198.538
1576.022,207.829
1576.177,222.663
1576.333,207.340
1576.488,122.083
1576.643,107.725
1576.798,160.860
1576.953,176.977
1577.107,160.926
1577.263,172.822
1577.417,199.205
1577.572,187.841
1577.726,170.332
1577.883,221.776
1578.036,180.057
1578.191,234.979
1578.346,258.277
1578.500,239.508
1578.654,256.956
1578.808,356.588
1578.963,343.637
1579.117,326.706
1579.271,318.402
1579.425,317.550
1579.580,334.499
1579.735,286.355
1579.888,317.558
1580.042,316.890
1580.194,281.864
1580.348,238.363
1580.502,241.795
1580.656,285.018
1580.809,241.650
1580.963,225.465
1581.118,249.832
1581.271,269.318
1581.424,252.009
1581.580,232.225
1581.732,209.619
1581.883,232.670
1582.037,243.927
1582.191,199.675
1582.344,183.449
1582.497,203.148
1582.651,226.588
1582.805,220.619
1582.958,173.113
1583.111,228.764
1583.264,222.104
1583.418,221.819
1583.569,247.187
1583.722,256.899
1583.874,278.322
1584.027,313.527
1584.181,333.784
1584.334,316.467
1584.486,275.375
1584.639,252.248
1584.792,221.788
1584.945,219.428
1585.095,185.604
1585.247,215.924
1585.400,163.025
1585.551,206.591
1585.704,187.505
1585.856,186.185
1586.009,164.151
1586.162,206.341
1586.313,165.194
1586.466,225.064
1586.617,211.054
1586.769,219.823
1586.920,186.033
1587.072,245.282
1587.225,195.936
1587.375,235.660
1587.526,238.002
1587.679,252.828
1587.831,259.059
1587.983,287.280
1588.133,266.822
1588.285,288.693
1588.436,242.464
1588.587,319.768
1588.738,300.009
1588.888,360.661
1589.042,331.911
1589.192,347.661
1589.343,332.218
1589.494,396.430
1589.646,410.045
1589.798,436.166
1589.946,379.800
1590.097,494.126
1590.248,470.259
1590.399,508.777
1590.549,494.642
1590.700,554.365
1590.850,530.004
1591.002,596.970
1591.151,594.505
1591.319,676.179
Peak_Count,12
Peak_WL,Peak_Power,Peak_FWHM
1520.118,5631.108,0.372
1525.003,8078.512,0.323
1530.047,11932.643,0.271
1535.374,15068.504,0.338
1540.043,23427.943,0.316
1544.961,21434.261,0.330
1550.291,28212.402,0.317
1555.096,22140.951,0.319
1560.172,14450.860,0.338
1565.182,10521.191,0.321
1570.049,8003.434,0.343
1575.114,5539.493,0.326
BS_Overlay,8
Device_Count,0
WL_Unit,Pixel
Pwr_Unit,Count
Substract_Background,No
Peak_Search_Mode,None
Noise_Threshold,0
Average_Number,0
Data_Count,512
WL,Power
1508.296,1500.000
1508.446,1500.000
1508.595,1500.000
1508.743,1500.000
1508.896,1500.000
1509.076,1500.000
1509.255,1500.000
1509.430,1500.000
1509.604,1500.000
1509.780,1500.000
1509.956,1500.000
1510.129,1500.000
1510.305,1500.000
1510.481,1500.000
1510.654,1500.000
1510.829,1500.000
1511.005,1500.000
1511.177,1500.000
1511.351,1500.000
1511.527,1500.000
1511.701,1500.000
1511.875,1500.000
1512.050,1500.000
1512.224,1500.000
1512.398,1500.000
1512.573,1500.000
1512.746,1500.000
1512.919,1500.000
1513.094,1500.000
1513.268,1500.000
1513.441,1500.000
1513.614,1500.000
1513.789,1500.000
1513.963,1500.000
1514.136,1500.000
1514.310,1500.000
1514.484,1500.000
1514.657,1500.000
1514.829,1500.000
1515.002,1500.000
1515.175,1500.000
1515.348,1500.000
1515.521,1500.000
1515.695,1500.000
1515.868,1500.000
1516.041,1500.000
1516.214,1500.000
1516.387,1500.000
1516.559,1500.000
1516.732,1500.000
1516.904,1500.000
1517.076,1500.000
1517.249,1500.000
1517.423,1500.000
1517.594,1500.000
1517.767,1500.000
1517.940,1500.000
1518.113,1500.000
1518.285,1500.000
1518.457,1500.000
1518.628,1500.000
1518.800,1500.000
1518.972,1500.000
1519.145,1500.000
1519.316,1500.000
1519.488,1500.000
1519.661,1500.000
1519.833,1500.000
1520.005,1500.000
1520.176,1500.000
1520.347,1500.000
1520.518,1500.000
1520.689,1500.000
1520.862,1500.000
1521.032,1500.000
1521.204,1500.000
1521.376,1500.000
1521.548,1500.000
1521.718,1500.000
1521.889,1500.000
1522.062,2000.000
1522.232,2000.000
1522.403,2000.000
1522.574,2000.000
1522.744,2000.000
1522.915,2000.000
1523.087,2000.000
1523.257,2000.000
1523.427,2000.000
1523.598,2000.000
1523.769,2000.000
1523.940,2000.000
1524.110,2000.000
1524.280,2000.000
1524.450,2000.000
1524.620,2000.000
1524.791,2000.000
1524.962,2000.000
1525.132,2000.000
1525.302,2000.000
1525.473,2000.000
1525.643,2000.000
1525.813,2000.000
1525.981,2000.000
1526.151,2000.000
1526.321,2000.000
1526.491,2000.000
1526.660,2000.000
1526.831,2000.000
1527.000,2000.000
1527.170,4000.000
1527.340,4000.000
1527.510,4000.000
1527.678,4000.000
1527.848,4000.000
1528.017,4000.000
1528.186,4000.000
1528.356,4000.000
1528.525,4000.000
1528.694,4000.000
1528.864,4000.000
1529.033,4000.000
1529.201,4000.000
1529.371,4000.000
1529.539,4000.000
1529.709,4000.000
1529.877,4000.000
1530.046,4000.000
1530.214,4000.000
1530.384,4000.000
1530.552,4000.000
1530.721,4000.000
1530.890,4000.000
1531.058,4000.000
1531.227,4000.000
1531.394,4000.000
1531.561,4000.000
1531.730,4000.000
1531.898,4000.000
1532.066,4000.000
1532.235,4000.000
1532.403,4000.000
1532.571,4000.000
1532.739,4000.000
1532.907,4000.000
1533.076,4000.000
1533.243,4000.000
1533.410,4000.000
1533.578,4000.000
1533.746,4000.000
1533.913,4000.000
1534.082,4000.000
1534.249,4000.000
1534.417,4000.000
1534.584,4000.000
1534.752,4000.000
1534.919,4000.000
1535.086,4000.000
1535.253,4000.000
1535.420,4000.000
1535.586,4000.000
1535.755,4000.000
1535.921,4000.000
1536.089,4000.000
1536.256,4000.000
1536.423,4000.000
1536.589,4000.000
1536.756,4000.000
1536.922,4000.000
1537.088,4000.000
1537.255,4000.000
1537.421,4000.000
1537.588,4000.000
1537.755,4000.000
1537.921,4000.000
1538.088,4000.000
1538.255,4000.000
1538.421,4000.000
1538.587,4000.000
1538.752,4000.000
1538.919,4000.000
1539.085,4000.000
1539.251,4000.000
1539.417,4000.000
1539.583,4000.000
1539.749,4000.000
1539.915,4000.000
1540.081,4000.000
1540.247,4000.000
1540.413,4000.000
1540.578,4000.000
1540.744,4000.000
1540.910,4000.000
1541.075,4000.000
1541.240,4000.000
1541.406,4000.000
1541.571,4000.000
1541.737,4000.000
1541.903,4000.000
1542.068,4000.000
1542.231,6000.000
1542.396,6000.000
1542.561,6000.000
1542.727,6000.000
1542.892,6000.000
1543.057,6000.000
1543.222,6000.000
1543.387,6000.000
1543.552,6000.000
1543.716,6000.000
1543.881,6000.000
1544.044,6000.000
1544.209,6000.000
1544.374,6000.000
1544.537,6000.000
1544.702,6000.000
1544.867,6000.000
1545.032,6000.000
1545.196,6000.000
1545.361,6000.000
1545.525,6000.000
1545.689,6000.000
1545.852,6000.000
1546.017,6000.000
1546.181,6000.000
1546.345,6000.000
1546.508,6000.000
1546.672,6000.000
1546.837,6000.000
1547.001,6000.000
1547.164,6000.000
1547.329,6000.000
1547.492,6000.000
1547.655,6000.000
1547.819,6000.000
1547.982,6000.000
1548.146,6000.000
1548.309,6000.000
1548.473,6000.000
1548.636,6000.000
1548.799,6000.000
1548.963,6000.000
1549.126,6000.000
1549.289,6000.000
1549.451,6000.000
1549.615,6000.000
1549.777,6000.000
1549.940,6000.000
1550.103,6000.000
1550.267,6000.000
1550.429,6000.000
1550.591,6000.000
1550.755,6000.000
1550.917,6000.000
1551.080,6000.000
1551.242,6000.000
1551.405,6000.000
1551.567,6000.000
1551.729,6000.000
1551.892,6000.000
1552.055,6000.000
1552.217,6000.000
1552.378,6000.000
1552.541,6000.000
1552.704,6000.000
1552.864,6000.000
1553.025,6000.000
1553.188,6000.000
1553.350,6000.000
1553.512,6000.000
1553.674,6000.000
1553.836,6000.000
1553.997,6000.000
1554.159,6000.000
1554.321,6000.000
1554.483,6000.000
1554.643,6000.000
1554.804,6000.000
1554.965,6000.000
1555.127,6000.000
1555.288,6000.000
1555.450,4000.000
1555.612,4000.000
1555.773,4000.000
1555.934,4000.000
1556.095,4000.000
1556.256,4000.000
1556.417,4000.000
1556.577,4000.000
1556.738,4000.000
1556.899,4000.000
1557.061,4000.000
1557.222,4000.000
1557.383,4000.000
1557.543,4000.000
1557.704,4000.000
1557.865,4000.000
1558.026,4000.000
1558.185,4000.000
1558.345,4000.000
1558.506,4000.000
1558.667,4000.000
1558.827,4000.000
1558.988,4000.000
1559.148,4000.000
1559.309,4000.000
1559.469,4000.000
1559.628,4000.000
1559.788,4000.000
1559.948,4000.000
1560.107,4000.000
1560.267,4000.000
1560.427,4000.000
1560.588,4000.000
1560.747,4000.000
1560.907,4000.000
1561.067,4000.000
1561.227,4000.000
1561.386,4000.000
1561.545,4000.000
1561.705,4000.000
1561.864,4000.000
1562.023,4000.000
1562.183,4000.000
1562.343,4000.000
1562.502,4000.000
1562.661,4000.000
1562.821,4000.000
1562.980,4000.000
1563.140,4000.000
1563.297,4000.000
1563.457,4000.000
1563.616,4000.000
1563.775,4000.000
1563.933,4000.000
1564.093,4000.000
1564.252,4000.000
1564.410,4000.000
1564.569,4000.000
1564.728,4000.000
1564.886,4000.000
1565.043,4000.000
1565.200,4000.000
1565.360,4000.000
1565.518,4000.000
1565.677,4000.000
1565.835,4000.000
1565.994,4000.000
1566.152,4000.000
1566.309,4000.000
1566.468,4000.000
1566.627,2000.000
1566.784,2000.000
1566.941,2000.000
1567.098,2000.000
1567.258,2000.000
1567.416,2000.000
1567.574,2000.000
1567.731,2000.000
1567.889,2000.000
1568.047,2000.000
1568.204,2000.000
1568.361,2000.000
1568.519,2000.000
1568.677,2000.000
1568.833,2000.000
1568.990,2000.000
1569.149,2000.000
1569.306,2000.000
1569.463,2000.000
1569.620,2000.000
1569.778,2000.000
1569.935,2000.000
1570.091,2000.000
1570.248,2000.000
1570.404,2000.000
1570.560,2000.000
1570.718,2000.000
1570.875,2000.000
1571.033,2000.000
1571.189,2000.000
1571.345,2000.000
1571.502,2000.000
1571.659,2000.000
1571.815,2000.000
1571.971,2000.000
1572.127,2000.000
1572.283,2000.000
1572.440,2000.000
1572.596,2000.000
1572.752,2000.000
1572.910,2000.000
1573.065,2000.000
1573.221,2000.000
1573.377,2000.000
1573.533,2000.000
1573.689,2000.000
1573.844,2000.000
1574.000,2000.000
1574.156,2000.000
1574.311,2000.000
1574.468,2000.000
1574.623,2000.000
1574.780,2000.000
1574.934,2000.000
1575.089,2000.000
1575.244,2000.000
1575.400,2000.000
1575.555,2000.000
1575.710,2000.000
1575.866,2000.000
1576.021,2000.000
1576.176,2000.000
1576.332,2000.000
1576.487,2000.000
1576.642,2000.000
1576.797,2000.000
1576.951,2000.000
1577.106,2000.000
1577.261,2000.000
1577.416,2000.000
1577.570,2000.000
1577.725,2000.000
1577.881,2000.000
1578.035,2000.000
1578.190,2000.000
1578.344,2000.000
1578.499,2000.000
1578.652,2000.000
1578.807,2000.000
1578.962,2000.000
1579.116,2000.000
1579.270,2000.000
1579.424,2000.000
1579.579,2000.000
1579.734,2000.000
1579.887,2000.000
1580.041,2000.000
1580.193,2000.000
1580.346,2000.000
1580.501,2000.000
1580.655,2000.000
1580.808,2000.000
1580.962,2000.000
1581.116,2000.000
1581.269,2000.000
1581.423,2000.000
1581.578,2000.000
1581.731,2000.000
1581.882,2000.000
1582.036,2000.000
1582.189,1500.000
1582.342,1500.000
1582.496,1500.000
1582.650,1500.000
1582.804,1500.000
1582.956,1500.000
1583.109,1500.000
1583.263,1500.000
1583.416,1500.000
1583.567,1500.000
1583.720,1500.000
1583.873,1500.000
1584.026,1500.000
1584.180,1500.000
1584.332,1500.000
1584.485,1500.000
1584.638,1500.000
1584.791,1500.000
1584.943,1500.000
1585.094,1500.000
1585.246,1500.000
1585.399,1500.000
1585.550,1500.000
1585.703,1500.000
1585.855,1500.000
1586.008,1500.000
1586.161,1500.000
1586.312,1500.000
1586.465,1500.000
1586.616,1500.000
1586.767,1500.000
1586.919,1500.000
1587.071,1500.000
1587.223,1500.000
1587.374,1500.000
1587.525,1500.000
1587.678,1500.000
1587.830,1500.000
1587.982,1500.000
1588.132,1500.000
1588.284,1500.000
1588.435,1500.000
1588.586,1500.000
1588.737,1500.000
1588.887,1500.000
1589.041,1500.000
1589.190,1500.000
1589.342,1500.000
1589.493,1500.000
1589.645,1500.000
1589.796,1500.000
1589.945,1500.000
1590.096,1500.000
1590.246,1500.000
1590.398,1500.000
1590.548,1500.000
1590.699,1500.000
1590.849,1500.000
1591.000,1500.000
1591.150,1500.000
1591.317,1500.000
Peak_Count,0
